
      4.7400000        4.633000          178.92           18.96         0.02408           16.27           1.045         882.079           2.483          18.572           0.000           1.653          10.302           0.000           0.000           0.000           3.510           5.071           0.000           0.000           5.513           1.977          77.059
      4.7400000        4.640000          182.87           18.85         0.02481           16.54           1.000         881.951           3.022          17.852           0.000           1.653          10.302           0.000           0.000           0.000           3.395           5.224           0.000           0.000           5.345           2.089          80.318
      4.7400000        4.647000          187.53           18.79         0.02218           17.15           1.168         882.274           1.746          20.364           0.000           1.653          10.302           0.000           0.000           0.000           3.279           4.774           0.000           0.000           6.191           1.964          83.990
      4.7400000        4.654000          191.43           18.64         0.02478           17.97           1.000         881.904           3.240          17.864           0.000           1.653          10.302           0.000           0.000           0.000           3.288           5.246           0.000           0.000           5.577           2.339          87.900
      4.7400000        4.661000          195.95           18.56         0.02443           18.46           1.018         881.926           3.131          18.222           0.000           1.653          10.302           0.000           0.000           0.000           3.075           5.219           0.000           0.000           5.759           2.393          90.803
      4.7400000        4.668000          200.50           18.49         0.02468           18.83           1.001         881.862           3.419          17.979           0.000           1.653          10.302           0.000           0.000           0.000           2.917           5.292           0.000           0.000           5.741           2.482          94.093
      4.7400000        4.675000          206.39           18.52         0.01773           19.66           1.577           0.000           0.000          24.066           0.000           1.653          10.302           0.000           0.000           0.000           2.791           4.102           0.000           0.000           7.792           2.038          98.490
      4.7400000        4.682000          210.11           18.35         0.02464           20.22           1.000         881.816           3.638          18.014           0.000           1.653          10.302           0.000           0.000           0.000           2.699           5.330           0.000           0.000           5.962           2.726         101.558
      4.7400000        4.689000          216.40           18.42         0.01708           20.75           1.653           0.000           0.000          24.578           0.000           1.653          10.302           0.000           0.000           0.000           2.574           4.048           0.000           0.000           8.146           2.173         106.286
      4.7400000        4.696000          220.28           18.26         0.02455           21.35           1.002         881.770           3.841          18.116           0.000           1.653          10.302           0.000           0.000           0.000           2.473           5.362           0.000           0.000           6.157           2.918         109.357
      4.7400000        4.703000          225.96           18.25         0.02277           22.09           1.115         881.999           2.819          19.870           0.000           1.653          10.302           0.000           0.000           0.000           2.507           5.054           0.000           0.000           6.818           2.877         115.041
      4.7400000        4.710000          231.10           18.21         0.02398           22.73           1.032         881.800           3.701          18.698           0.000           1.653          10.302           0.000           0.000           0.000           2.259           5.312           0.000           0.000           6.537           3.109         117.571
      4.7400000        4.717000          238.69           18.39         0.00745           23.36           1.020           0.000           0.000          28.141           0.000           1.653          10.302           0.000           0.000           0.000           2.109           2.701           0.000           0.000          10.377           2.087         123.070
      4.7400000        4.724000          242.25           18.17         0.02448           24.04           1.000         881.659           4.362          18.201           0.000           1.653          10.302           0.000           0.000           0.000           2.060           5.445           0.000           0.000           6.563           3.394         126.140
      4.7400000        4.731000          250.32           18.38         0.00739           24.42           1.200           0.000           0.000          28.350           0.000           1.653          10.302           0.000           0.000           0.000           1.906           2.771           0.000           0.000          10.596           2.258         131.845
      4.7400000        4.738000          254.10           18.18         0.02440           25.51           1.001         881.608           4.606          18.302           0.000           1.653          10.302           0.000           0.000           0.000           1.839           5.484           0.000           0.000           6.795           3.650         134.741
      4.7400000        4.745000          260.23           18.20         0.02438           26.09           1.000         881.581           4.752          18.334           0.000           1.653          10.302           0.000           0.000           0.000           1.714           5.510           0.000           0.000           6.882           3.753         138.948
      4.7400000        4.752000          268.78           18.43         0.00749           26.38           1.004           0.000           0.000          28.437           0.000           1.653          10.302           0.000           0.000           0.000           1.587           2.862           0.000           0.000          10.961           2.579         145.115
      4.7400000        4.759000          272.92           18.26         0.02433           27.35           1.000         881.519           5.049          18.413           0.000           1.653          10.302           0.000           0.000           0.000           1.519           5.553           0.000           0.000           7.071           3.976         148.263
      4.7400000        4.766000          279.72           18.32         0.02325           28.03           1.064         881.663           4.313          19.548           0.000           1.653          10.302           0.000           0.000           0.000           1.415           5.403           0.000           0.000           7.527           3.986         153.012
      4.7400000        4.773000          286.71           18.39         0.02197           28.57           1.150         881.829           3.518          20.856           0.000           1.653          10.302           0.000           0.000           0.000           1.320           5.217           0.000           0.000           8.024           3.950         158.032
      4.7400000        4.780000          292.49           18.46         0.02292           28.28           1.076         881.645           4.381          19.970           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.456           0.000           0.000           7.667           3.996         158.506
      4.7400000        4.787000          301.51           18.68         0.00752           29.92           1.098           0.000           0.000          28.933           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.076           0.000           0.000          11.612           3.165         166.510
      4.7400000        4.794000          306.26           18.57         0.02381           30.54           1.021         881.424           5.505          19.053           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.617           0.000           0.000           7.675           4.498         171.493
      4.7400000        4.801000          316.20           18.86         0.00542           31.02           8.413           0.000           0.000          30.125           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.059           0.000           0.000          12.033           3.281         180.489
      4.7400000        4.808000          320.91           18.72         0.02418           33.33           1.000         881.277           6.302          18.667           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.696           0.000           0.000           7.910           5.048         184.996
      4.7400000        4.815000          328.56           18.83         0.02415           33.47           1.000         881.241           6.491          18.713           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.719           0.000           0.000           7.933           5.072         190.587
      4.7400000        4.822000          336.36           18.95         0.02408           34.13           1.003         881.212           6.645          18.814           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.738           0.000           0.000           8.042           5.184         195.785
      4.7400000        4.829000          344.89           19.12         0.02168           34.21           1.159         881.593           4.563          21.377           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.389           0.000           0.000           8.899           4.934         201.253
      4.7400000        4.836000          353.17           19.27         0.02079           34.58           1.227         881.699           4.032          22.295           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.275           0.000           0.000           9.247           4.909         207.252
      4.7400000        4.843000          360.82           19.36         0.02298           36.00           1.066         881.285           6.177          20.091           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.657           0.000           0.000           8.678           5.402         211.949
      4.7400000        4.850000          371.54           19.70         0.00977           35.35           3.454           0.000           0.000          29.835           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.754           0.000           0.000          12.190           4.185         218.431
      4.7400000        4.857000          378.09           19.72         0.02114           36.24           1.193         881.524           4.853          22.106           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.439           0.000           0.000           9.351           5.245         222.733
      4.7400000        4.864000          388.68           20.04         0.00770           36.35           1.218           0.000           0.000          29.792           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.467           0.000           0.000          12.673           4.260         229.320
      4.7400000        4.871000          396.68           20.16         0.01516           37.00           1.875         882.290           1.544          27.373           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.598           0.000           0.000          11.270           4.823         234.307
      4.7400000        4.878000          406.29           20.42         0.00781           37.33           1.002           0.000           0.000          29.870           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.543           0.000           0.000          12.814           4.433         240.240
      4.7400000        4.885000          415.30           20.61         0.00784           37.84           1.005           0.000           0.000          29.977           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.588           0.000           0.000          12.891           4.523         245.857
      4.7400000        4.892000          421.63           20.61         0.02386           39.81           1.000         880.757           9.295          19.359           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.010           0.000           0.000           8.819           6.204         250.609
      4.7400000        4.899000          430.87           20.83         0.02382           40.25           1.000         880.706           9.616          19.450           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.043           0.000           0.000           8.887           6.282         255.072
      4.7400000        4.906000          441.85           21.17         0.01758           39.80           1.522         881.803           3.389          25.955           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.155           0.000           0.000          10.982           5.530         261.754
      4.7400000        4.913000          450.39           21.35         0.02146           40.74           1.155         881.080           7.154          22.223           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.767           0.000           0.000           9.818           6.097         266.814
      4.7400000        4.920000          460.52           21.63         0.01943           40.84           1.323         881.407           5.277          24.402           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.506           0.000           0.000          10.529           5.900         272.820
      4.7400000        4.927000          469.18           21.82         0.02328           41.98           1.028         880.576          10.386          20.267           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.091           0.000           0.000           9.298           6.536         278.196
      4.7400000        4.934000          479.20           22.10         0.02267           42.30           1.065         880.658           9.817          21.035           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.040           0.000           0.000           9.566           6.523         283.827
      4.7400000        4.941000          488.92           22.38         0.02341           42.26           1.018         880.404          11.557          20.217           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.178           0.000           0.000           9.275           6.607         288.868
      4.7400000        4.948000          500.28           22.74         0.01874           42.30           1.386         881.321           5.631          25.437           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.557           0.000           0.000          10.944           6.094         295.837
      4.7400000        4.955000          512.03           23.17         0.00828           41.88           1.000           0.000           0.000          31.130           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.075           0.000           0.000          13.441           5.244         302.703
      4.7400000        4.962000          522.34           23.48         0.00832           42.31           1.096           0.000           0.000          31.326           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.135           0.000           0.000          13.499           5.322         308.438
      4.7400000        4.969000          530.41           23.63         0.02135           43.93           1.155         880.595          10.023          22.905           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.026           0.000           0.000          10.245           6.673         313.040
      4.7400000        4.976000          541.14           24.04         0.02052           41.35           1.220         880.700           9.252          23.940           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.952           0.000           0.000          10.195           6.116         319.397
      4.7400000        4.983000          550.79           24.28         0.02353           44.36           1.007         879.897          15.282          20.419           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.378           0.000           0.000           9.468           7.011         323.429
      4.7400000        4.990000          561.48           24.66         0.02370           43.35           1.000         879.741          16.548          20.249           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.413           0.000           0.000           9.270           6.850         333.679
      4.7400000        4.997000          575.21           25.19         0.01078           43.65           2.987         882.171           1.700          32.300           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.796           0.000           0.000          13.244           5.691         337.068
      4.7400000        5.004000          583.31           25.46         0.02289           41.73           1.047         879.778          16.097          21.442           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.391           0.000           0.000           9.371           6.458         342.071
      4.7400000        5.011000          594.38           25.77         0.02244           45.79           1.078         879.814          15.733          22.082           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.359           0.000           0.000          10.054           7.146         348.255
      4.7400000        5.018000          605.77           26.21         0.02133           45.11           1.158         879.996          14.152          23.548           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.258           0.000           0.000          10.377           6.892         354.012
      4.7400000        5.025000          616.10           26.56         0.02367           46.17           1.000         879.239          20.817          20.645           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.569           0.000           0.000           9.610           7.369         358.326
      4.7400000        5.032000          630.50           27.22         0.00936           44.00           1.352           0.000           0.000          32.735           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.732           0.000           0.000          13.548           5.677         364.593
      4.7400000        5.039000          640.19           27.50         0.01849           46.58           1.415         880.445          10.586          27.148           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.004           0.000           0.000          11.559           6.851         371.874
      4.7400000        5.046000          652.14           28.01         0.01607           45.24           1.720         880.893           7.551          29.742           0.000           1.653          10.302           0.000           0.000           0.000           0.000           5.746           0.000           0.000          12.129           6.380         376.727
      4.7400000        5.053000          661.28           28.33         0.02376           46.69           1.000         878.688          26.067          20.857           0.000           1.653          10.302           0.000           0.000           0.000           0.000           6.689           0.000           0.000           9.626           7.481         380.887
      4.7405941        4.360000          100.08           30.16         0.01729            5.51           1.392         881.804           3.214          23.835           0.000           1.653          10.302           0.000           0.000           0.000           7.601           3.036           0.000           0.000           3.863           0.004           5.461
      4.7405941        4.367000          100.35           29.66         0.01805            5.35           1.452         882.883           1.070          23.544           0.000           1.653          10.302           0.000           0.000           0.000           7.471           3.234           0.000           0.000           3.752           0.002           6.085
      4.7405941        4.374000          100.93           29.26         0.00819            7.34           1.000           0.000           0.000          27.043           0.000           1.653          10.302           0.000           0.000           0.000           7.259           1.763           0.000           0.000           5.222           0.028           6.845
      4.7405941        4.381000          101.34           28.78         0.00816            7.39           1.000           0.000           0.000          27.031           0.000           1.653          10.302           0.000           0.000           0.000           7.186           1.771           0.000           0.000           5.295           0.020           7.610
      4.7405941        4.388000          101.44           28.20         0.01904            5.39           1.273         881.870           3.176          22.638           0.000           1.653          10.302           0.000           0.000           0.000           7.188           3.407           0.000           0.000           3.786           0.007           8.255
      4.7405941        4.395000          101.97           27.75         0.01963            5.27           1.251         882.049           2.832          22.227           0.000           1.653          10.302           0.000           0.000           0.000           7.234           3.523           0.000           0.000           3.682           0.010           9.264
      4.7405941        4.402000          102.82           27.33         0.01674            6.11           1.802           0.000           0.000          24.543           0.000           1.653          10.302           0.000           0.000           0.000           6.956           3.148           0.000           0.000           4.345           0.008           9.988
      4.7405941        4.409000          103.67           26.98         0.00805            7.69           1.000           0.000           0.000          27.001           0.000           1.653          10.302           0.000           0.000           0.000           6.852           1.809           0.000           0.000           5.609           0.001          11.128
      4.7405941        4.416000          104.44           26.56         0.00802            7.78           1.003           0.000           0.000          26.998           0.000           1.653          10.302           0.000           0.000           0.000           6.763           1.820           0.000           0.000           5.689           0.000          12.132
      4.7405941        4.423000          104.72           26.00         0.02085            5.62           1.159         881.915           3.239          21.235           0.000           1.653          10.302           0.000           0.000           0.000           6.726           3.815           0.000           0.000           3.760           0.075          12.869
      4.7405941        4.430000          105.59           25.60         0.02109            5.72           1.125         881.656           3.865          20.979           0.000           1.653          10.302           0.000           0.000           0.000           6.624           3.863           0.000           0.000           3.775           0.096          13.941
      4.7405941        4.437000          106.58           25.20         0.02168            5.82           1.155         882.516           2.013          20.666           0.000           1.653          10.302           0.000           0.000           0.000           6.603           4.028           0.000           0.000           3.735           0.132          15.163
      4.7405941        4.444000          108.14           24.91         0.01515            7.21           2.050           0.000           0.000          25.326           0.000           1.653          10.302           0.000           0.000           0.000           6.440           2.966           0.000           0.000           5.062           0.054          16.560
      4.7405941        4.451000          108.73           24.45         0.02213            6.02           1.106         882.239           2.668          20.214           0.000           1.653          10.302           0.000           0.000           0.000           6.353           4.136           0.000           0.000           3.744           0.180          17.549
      4.7405941        4.458000          110.25           24.13         0.01931            6.80           1.468           0.000           0.000          22.718           0.000           1.653          10.302           0.000           0.000           0.000           6.243           3.708           0.000           0.000           4.429           0.150          18.981
      4.7405941        4.465000          111.64           23.80         0.01836            7.16           1.571           0.000           0.000          23.369           0.000           1.653          10.302           0.000           0.000           0.000           6.148           3.552           0.000           0.000           4.694           0.155          20.429
      4.7405941        4.472000          112.61           23.39         0.02299            6.63           1.077         882.469           2.233          19.508           0.000           1.653          10.302           0.000           0.000           0.000           6.073           4.363           0.000           0.000           3.792           0.308          21.651
      4.7405941        4.479000          114.96           23.25         0.00775            9.10           1.071           0.000           0.000          27.072           0.000           1.653          10.302           0.000           0.000           0.000           5.855           1.938           0.000           0.000           6.481           0.072          23.614
      4.7405941        4.486000          116.57           22.94         0.00769            9.25           1.175           0.000           0.000          27.116           0.000           1.653          10.302           0.000           0.000           0.000           5.807           1.952           0.000           0.000           6.552           0.084          25.348
      4.7405941        4.493000          118.25           22.62         0.00775            9.54           1.004           0.000           0.000          27.029           0.000           1.653          10.302           0.000           0.000           0.000           5.713           1.957           0.000           0.000           6.678           0.112          26.988
      4.7405941        4.500000          119.27           22.16         0.02191            7.83           1.224           0.000           0.000          20.610           0.000           1.653          10.302           0.000           0.000           0.000           5.651           4.283           0.000           0.000           4.327           0.422          28.125
      4.7405941        4.507000          121.63           21.96         0.01625            8.94           1.840           0.000           0.000          24.659           0.000           1.653          10.302           0.000           0.000           0.000           5.537           3.290           0.000           0.000           5.607           0.289          30.237
      4.7405941        4.514000          122.81           21.58         0.02443            7.70           1.030         882.489           1.732          18.271           0.000           1.653          10.302           0.000           0.000           0.000           5.443           4.775           0.000           0.000           3.788           0.561          31.675
